project_code,sector,ministry,agency,state,log_cost,planned_duration_days,age_days,physical_progress_pct,financial_progress_pct,progress_gap_pct,is_cost_revised,is_schedule_revised,declared_cost_overrun_pct,declared_slip_days,is_ne,elapsed_share,months_past_original_doc,already_overdue,months_remaining,required_velocity,is_newly_added,project_name,y_slip,y_cost_up,exit_status,y_adverse
400142,Coal,Ministry of Coal,nlc india limited [nlcil],Jharkhand,7.7159707023697575,4567.0,3683.0,87.0,60.8957,-26.1043,0,0,0.0,0.0,0,0.8064374863148676,-29.040735873850196,0,29.040735873850196,0.44764705882352945,0,Pachwara South Coal Block,0,0,on_roster,0
400150,Coal,Ministry of Coal,ministry of coal,Jharkhand,8.889497163328688,2769.0,2069.0,40.21,23.2742,-16.9358,0,0,0.0,0.0,0,0.7472011556518598,-22.996057818659658,0,22.996057818659658,2.6000108571428573,0,RPR MAGADH EXP OCP,0,0,on_roster,0
400151,Coal,Ministry of Coal,ministry of coal,Jharkhand,6.659037476548497,2800.0,1735.0,71.38,77.7735,6.3935,0,0,0.0,0.0,0,0.6196428571428572,-34.98685939553219,0,34.98685939553219,0.8180214084507044,0,NORTH URIMARI EXPANSION OCP,0,0,on_roster,0
400153,Coal,Ministry of Coal,ministry of coal,Jharkhand,6.928949094989139,2616.0,1916.0,22.84,8.324,-14.516,0,0,0.0,0.0,0,0.7324159021406728,-22.996057818659658,0,22.996057818659658,3.3553577142857143,0,EPR ROHINI - KARKETTA OCP,0,0,on_roster,0
400154,Coal,Ministry of Coal,ministry of coal,Jharkhand,6.571373038311167,2311.0,1977.0,10.19,33.1646,22.9746,0,0,0.0,0.0,0,0.8554738208567719,-10.972404730617608,0,10.972404730617608,8.185079041916168,0,EPR PUNDI OCP,0,0,on_roster,0
400155,Coal,Ministry of Coal,ministry of coal,Jharkhand,7.972217709286943,3591.0,1796.0,28.85,6.3897,-22.4603,0,0,0.0,0.0,0,0.5001392369813422,-58.96846254927726,0,58.96846254927726,1.2065771587743734,0,EPR ASHOK OC,0,0,on_roster,0
400156,Coal,Ministry of Coal,ministry of coal,Jharkhand,8.544253729963092,2951.0,2251.0,44.45,25.8172,-18.6328,0,0,0.0,0.0,0,0.7627922738054896,-22.996057818659658,0,22.996057818659658,2.4156314285714284,0,EPR AMRAPALI OCP,0,0,on_roster,0
400160,Coal,Ministry of Coal,ministry of coal,Jharkhand,6.23803161336578,2282.0,5965.0,78.25,95.666,17.416,0,1,0.0,4017.0,0,2.613935144609991,120.99211563731932,1,10.972404730617608,1.9822455089820359,0,RAJRAPPA RCE OCP,0,0,on_roster,0
400172,Coal,Ministry of Coal,eastern coal fields limited [ecl],Jharkhand,6.2441474829994865,2769.0,2800.0,53.03,46.6702,-6.3598,0,1,0.0,731.0,0,1.0111953773925606,1.0183968462549278,1,22.996057818659658,2.042524,0,CHITRA EAST OC,0,0,on_roster,0
400352,Coal,Ministry of Coal,ministry of coal,Jharkhand,6.640620654418016,3864.0,2069.0,32.23,19.0709,-13.1591,0,0,0.0,0.0,0,0.535455486542443,-58.96846254927726,0,58.96846254927726,1.1492583844011144,0,JHARKHAND-LAIYO OCP,0,0,on_roster,0
400425,Coal,Ministry of Coal,n06000098,Jharkhand,7.115801436009194,2769.0,5357.0,82.45,57.6955,-24.7545,0,1,0.0,2710.0,0,1.9346334416756952,85.0197109067017,1,4.0078843626806835,4.378868852459015,0,MOONIDIH XV SEAM UG (Bharat Coking Coal Limited (BCCL)),1,0,on_roster,1
611864,Coal,Ministry of Coal,n06000273,Jharkhand,8.297256991048512,2616.0,1186.0,29.7,10.3426,-19.3574,0,0,0.0,0.0,0,0.4533639143730887,-46.97766097240473,0,46.97766097240473,1.4964559440559442,0,AMALAGAMATED NTST KUJAMA OCP 8.5MTY (Bharat Coking Coal Limited (BCCL)),0,0,on_roster,0
613808,Coal,Ministry of Coal,n06000096,Jharkhand,5.831501172924694,1155.0,5538.0,70.47,56.198,-14.272,0,1,0.0,4627.0,0,4.794805194805194,143.98817345597897,1,8.015768725361367,3.683988524590164,0,MURAIDIH UG PROJECT (Bharat Coking Coal Limited (BCCL)),0,0,on_roster,0
615349,Coal,Ministry of Coal,ministry of coal,Jharkhand,5.44419102903758,2677.0,1977.0,22.76,9.5569,-13.2031,0,0,0.0,0.0,0,0.7385132611131864,-22.996057818659658,0,22.996057818659658,3.3588365714285713,0,TAPIN SOUTH EXPN,0,0,on_roster,0
615822,Coal,Ministry of Coal,ministry of coal,Jharkhand,5.410842157389881,2861.0,2161.0,63.52,63.1541,-0.3659,0,0,0.0,0.0,0,0.7553303040894792,-22.996057818659658,0,22.996057818659658,1.586358857142857,0,SIRKA OC,0,0,on_roster,0
615843,Coal,Ministry of Coal,ministry of coal,Jharkhand,5.499297105160525,1947.0,2343.0,31.27,20.8689,-10.4011,0,1,0.0,730.0,0,1.2033898305084745,13.009198423127463,1,10.972404730617608,6.263895808383234,0,TETARIAKHAR OC,0,0,on_roster,0
616225,Coal,Ministry of Coal,eastern coal fields limited [ecl],Jharkhand,6.887634200985915,4839.0,852.0,0.05,0.0,-0.05,0,0,0.0,0.0,0,0.17606943583384996,-120.0,0,130.9789750328515,0.7630995736142463,0,CHUPERBHITA SIMLONG OCP MDO 6,0,0,on_roster,0
616236,Coal,Ministry of Coal,ccl - cil,Jharkhand,6.029169689286631,3316.0,2251.0,34.18,20.6579,-13.5221,0,0,0.0,0.0,0,0.6788299155609168,-34.98685939553219,0,34.98685939553219,1.8812777464788732,0,JARANGDIH EXPN. OCP 1.5 MTY,0,0,on_roster,0
616253,Coal,Ministry of Coal,ministry of coal,Jharkhand,8.674509711820587,1826.0,761.0,4.17,0.3473,-3.8227,0,0,0.0,0.0,0,0.4167579408543264,-34.98685939553219,0,34.98685939553219,2.7390283568075118,0,BLOCK E OCP,0,0,on_roster,0
617416,Coal,Ministry of Coal,bharat coking coal limited [bccl],Jharkhand,8.68971185648734,1279.0,304.0,26.0,4.4244,-21.5756,0,0,0.0,0.0,0,0.23768569194683348,-32.03022339027595,0,32.03022339027595,2.310317948717949,0,"Revised Jharia Master Plan for Dealing with Fire, Subsidence & Rehabilitation of affected families in Jharia Coalfield- Reg.",0,0,on_roster,0
617764,Coal,Ministry of Coal,nlc india limited [nlcil],Jharkhand,7.21170432389779,1978.0,913.0,40.0,10.4844,-29.5156,0,0,0.0,0.0,0,0.461577350859454,-34.98685939553219,0,34.98685939553219,1.7149295774647888,1,North Dhadu Western Part OCP,0,0,on_roster,0
400148,Coal,Ministry of Coal,ministry of coal,Madhya Pradesh,6.768998830928092,1826.0,3683.0,75.15,37.4264,-37.7236,0,1,0.0,2191.0,0,2.0169769989047097,61.00525624178712,1,10.972404730617608,2.26477245508982,0,AMADAND OCP[4.0MTY],0,0,on_roster,0
400162,Coal,Ministry of Coal,northern coalfields limited [ncl],Madhya Pradesh,6.907465236924006,1339.0,2466.0,50.0,51.8839,1.8839,0,1,0.0,1461.0,0,1.8416728902165795,37.023653088042046,1,10.972404730617608,4.5568862275449105,0,BLOCK B EXPANSION [3.5 TO 8.0,0,0,on_roster,0
400321,Coal,Ministry of Coal,northern coalfields limited [ncl],Madhya Pradesh,7.456269673846386,1581.0,1977.0,48.76,53.7105,4.9505,0,1,0.0,1096.0,0,1.2504743833017078,13.009198423127463,1,22.996057818659658,2.228208,0,NIGAHI EXPANSION [15 TO 25 MTP,0,0,on_roster,0
613802,Coal,Ministry of Coal,south eastern coalfields limited [secl],Madhya Pradesh,5.9190013753742665,4108.0,4139.0,58.2,40.1224,-18.0776,0,1,0.0,731.0,0,1.0075462512171374,1.0183968462549278,1,22.996057818659658,1.817702857142857,0,KANCHAN OC EXP,0,0,on_roster,0
613803,Coal,Ministry of Coal,south eastern coalfields limited [secl],Madhya Pradesh,5.907919881397637,1886.0,821.0,41.29,9.6937,-31.5963,0,0,0.0,0.0,0,0.4353128313891835,-34.98685939553219,0,34.98685939553219,1.6780585915492958,0,JHIRIA WEST OCP [1.5 MTY],0,0,on_roster,0
613804,Coal,Ministry of Coal,western coalfields limited [wcl],Madhya Pradesh,5.752858312302793,1916.0,1582.0,17.78,5.6958,-12.0842,0,0,0.0,0.0,0,0.8256784968684759,-10.972404730617608,0,10.972404730617608,7.49334371257485,0,RPR TAWA-III UG 0.84 MTY,0,0,on_roster,0
615185,Coal,Ministry of Coal,western coalfields limited [wcl],Madhya Pradesh,5.991964422149633,1642.0,1308.0,67.13,25.0576,-42.0724,0,0,0.0,0.0,0,0.7965895249695494,-10.972404730617608,0,10.972404730617608,2.9956970059880246,0,AMALGAMATED DHANKASA & JAMUNIA,0,0,on_roster,0
615187,Coal,Ministry of Coal,western coalfields limited [wcl],Madhya Pradesh,5.400964203508179,2312.0,1247.0,11.2,0.0,-11.2,0,0,0.0,0.0,0,0.5393598615916955,-34.98685939553219,0,34.98685939553219,2.5380957746478874,0,RPR OF VISHNUPURI UG TO OC,0,0,on_roster,0
615194,Coal,Ministry of Coal,western coalfields limited [wcl],Madhya Pradesh,5.336960990140241,3165.0,1370.0,2.02,13.2057,11.1857,0,0,0.0,0.0,0,0.43285939968404424,-58.96846254927726,0,58.96846254927726,1.6615661281337049,0,URDHAN EXPANSION OC COST PLUS,0,0,on_roster,0
615195,Coal,Ministry of Coal,western coalfields limited [wcl],Madhya Pradesh,5.119489699008338,2070.0,1370.0,9.39,3.1218,-6.2682,0,0,0.0,0.0,0,0.6618357487922706,-22.996057818659658,0,22.996057818659658,3.9402405714285713,0,SHARDA UG MINE,0,0,on_roster,0
615206,Coal,Ministry of Coal,western coalfields limited [wcl],Madhya Pradesh,6.02863990070804,2404.0,2435.0,56.88,5.3386,-51.5414,0,0,0.0,0.0,0,1.0128951747088186,1.0183968462549278,1,-1.0183968462549278,,0,GANDHIGRAM UG MINE,1,0,on_roster,1
619032,Coal,Ministry of Coal,northern coalfields limited [ncl],Madhya Pradesh,10.148841809788555,2585.0,424.0,1.32,0.4956,-0.8244,1,0,0.0001,0.0,0,0.16402321083172147,-70.99211563731932,0,70.99211563731932,1.3900135122628414,0,JAYANT EXPN. [20 TO 38 MTPA],0,0,on_roster,0
619053,Coal,Ministry of Coal,secl - cil,Madhya Pradesh,7.381308849722831,1765.0,335.0,0.3,4.6557,4.3557,0,0,0.0,0.0,0,0.18980169971671387,-46.97766097240473,0,46.97766097240473,2.122285314685315,0,RPR FOR RAMPUR BATURA OCP,0,0,on_roster,0
400033,Coal,Ministry of Coal,western coalfields limited [wcl],Maharashtra,6.365800120019226,2951.0,2251.0,33.91,19.3193,-14.5907,0,0,0.0,0.0,0,0.7627922738054896,-22.996057818659658,0,22.996057818659658,2.8739708571428575,0,BHATADI EXPANSION OC,0,0,on_roster,0
400177,Coal,Ministry of Coal,western coalfields limited [wcl],Maharashtra,6.590685589635764,3500.0,3896.0,80.77,77.4461,-3.3239,0,1,0.0,365.0,0,1.1131428571428572,13.009198423127463,1,-1.0183968462549278,,0,AMALGAMATED YEKONA I & YEKONA,1,0,on_roster,1
400178,Coal,Ministry of Coal,western coalfields limited [wcl],Maharashtra,6.714024888236277,2585.0,2251.0,40.54,79.3153,38.7753,0,0,0.0,0.0,0,0.8707930367504836,-10.972404730617608,0,10.972404730617608,5.419049101796407,0,DINESH[MAKARDHOKRA-III] OC,0,0,on_roster,0
400353,Coal,Ministry of Coal,western coalfields limited [wcl],Maharashtra,6.568091956257167,3316.0,2616.0,19.02,24.5594,5.5394,0,0,0.0,0.0,0,0.7889022919179735,-22.996057818659658,0,22.996057818659658,3.5214731428571433,0,DHUPTALA OC [SASTI UG TO OC ],0,0,on_roster,0
